"Year","Quarter","Month","DayofMonth","DayOfWeek","FlightDate","UniqueCarrier","AirlineID","Carrier","TailNum","FlightNum","Origin","OriginCityName","OriginState","OriginStateFips","OriginStateName","OriginWac","Dest","DestCityName","DestState","DestStateFips","DestStateName","DestWac","CRSDepTime","DepTime","DepDelay","DepDelayMinutes","DepDel15","DepartureDelayGroups","DepTimeBlk","TaxiOut","WheelsOff","WheelsOn","TaxiIn","CRSArrTime","ArrTime","ArrDelay","ArrDelayMinutes","ArrDel15","ArrivalDelayGroups","ArrTimeBlk","Cancelled","CancellationCode","Diverted","CRSElapsedTime","ActualElapsedTime","AirTime","Flights","Distance","DistanceGroup","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay",
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N351","2891","SMF","Sacramento, CA","CA","06","California",91,"ONT","Ontario/San Bernardino, CA","CA","06","California",91,"1225","1232",7.00,7.00,0.00,0,"1200-1259",11.00,"1243","1337",4.00,"1340","1341",1.00,1.00,0.00,0,"1300-1359",0.00,"",0.00,75.00,69.00,54.00,1.00,389.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N370","462","SMF","Sacramento, CA","CA","06","California",91,"PDX","Portland, OR","OR","41","Oregon",92,"1905","1918",13.00,13.00,0.00,0,"1900-1959",6.00,"1924","2038",5.00,"2035","2043",8.00,8.00,0.00,0,"2000-2059",0.00,"",0.00,90.00,85.00,74.00,1.00,479.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N685","1229","SMF","Sacramento, CA","CA","06","California",91,"PDX","Portland, OR","OR","41","Oregon",92,"2130","2206",36.00,36.00,1.00,2,"2100-2159",9.00,"2215","2328",6.00,"2300","2334",34.00,34.00,1.00,2,"2300-2359",0.00,"",0.00,90.00,88.00,73.00,1.00,479.00,2,3.00,0.00,0.00,0.00,31.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N364","1355","SMF","Sacramento, CA","CA","06","California",91,"PDX","Portland, OR","OR","41","Oregon",92,"1200","1230",30.00,30.00,1.00,2,"1200-1259",8.00,"1238","1353",3.00,"1330","1356",26.00,26.00,1.00,1,"1300-1359",0.00,"",0.00,90.00,86.00,75.00,1.00,479.00,2,23.00,0.00,0.00,0.00,3.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N480","2278","SMF","Sacramento, CA","CA","06","California",91,"PDX","Portland, OR","OR","41","Oregon",92,"0830","0831",1.00,1.00,0.00,0,"0800-0859",9.00,"0840","0954",3.00,"1000","0957",-3.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,90.00,86.00,74.00,1.00,479.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N611SW","2386","SMF","Sacramento, CA","CA","06","California",91,"PDX","Portland, OR","OR","41","Oregon",92,"1420","1430",10.00,10.00,0.00,0,"1400-1459",7.00,"1437","1551",2.00,"1550","1553",3.00,3.00,0.00,0,"1500-1559",0.00,"",0.00,90.00,83.00,74.00,1.00,479.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N482","409","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1840","1936",56.00,56.00,1.00,3,"1800-1859",7.00,"1943","2212",5.00,"2130","2217",47.00,47.00,1.00,3,"2100-2159",0.00,"",0.00,110.00,101.00,89.00,1.00,647.00,3,46.00,0.00,0.00,0.00,1.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N749SW","1131","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"0935","0944",9.00,9.00,0.00,0,"0900-0959",9.00,"0953","1219",4.00,"1225","1223",-2.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,110.00,99.00,86.00,1.00,647.00,3,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N451","1212","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1450","1537",47.00,47.00,1.00,3,"1400-1459",7.00,"1544","1814",5.00,"1735","1819",44.00,44.00,1.00,2,"1700-1759",0.00,"",0.00,105.00,102.00,90.00,1.00,647.00,3,20.00,0.00,0.00,0.00,24.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N630WN","2456","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1315","1318",3.00,3.00,0.00,0,"1300-1359",8.00,"1326","1558",5.00,"1610","1603",-7.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,115.00,105.00,92.00,1.00,647.00,3,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N493","2575","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"0835","0836",1.00,1.00,0.00,0,"0800-0859",8.00,"0844","1112",7.00,"1130","1119",-11.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,115.00,103.00,88.00,1.00,647.00,3,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N733SW","2608","SMF","Sacramento, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1955","2047",52.00,52.00,1.00,3,"1900-1959",9.00,"2056","2325",7.00,"2240","2332",52.00,52.00,1.00,3,"2200-2259",0.00,"",0.00,105.00,105.00,89.00,1.00,647.00,3,49.00,0.00,0.00,0.00,3.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N348","139","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"2035","2128",53.00,53.00,1.00,3,"2000-2059",8.00,"2136","2242",3.00,"2200","2245",45.00,45.00,1.00,3,"2200-2259",0.00,"",0.00,85.00,77.00,66.00,1.00,480.00,2,0.00,0.00,3.00,0.00,42.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N358","747","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"0940","0935",-5.00,0.00,0.00,-1,"0900-0959",8.00,"0943","1046",2.00,"1105","1048",-17.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,85.00,73.00,63.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N413","933","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1245","1251",6.00,6.00,0.00,0,"1200-1259",7.00,"1258","1403",2.00,"1410","1405",-5.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,85.00,74.00,65.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N416","1054","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1645","1729",44.00,44.00,1.00,2,"1600-1659",7.00,"1736","1840",3.00,"1810","1843",33.00,33.00,1.00,2,"1800-1859",0.00,"",0.00,85.00,74.00,64.00,1.00,480.00,2,3.00,0.00,0.00,0.00,30.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N383SW","1106","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"0825","0825",0.00,0.00,0.00,0,"0800-0859",10.00,"0835","0938",3.00,"0950","0941",-9.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,85.00,76.00,63.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N316SW","1554","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1040","1042",2.00,2.00,0.00,0,"1000-1059",8.00,"1050","1156",2.00,"1205","1158",-7.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,85.00,76.00,66.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N691WN","1604","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1725","1726",1.00,1.00,0.00,0,"1700-1759",7.00,"1733","1836",3.00,"1850","1839",-11.00,0.00,0.00,-1,"1800-1859",0.00,"",0.00,85.00,73.00,63.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N308SW","1975","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1820","1849",29.00,29.00,1.00,1,"1800-1859",15.00,"1904","2013",3.00,"1940","2016",36.00,36.00,1.00,2,"1900-1959",0.00,"",0.00,80.00,87.00,69.00,1.00,480.00,2,20.00,0.00,7.00,0.00,9.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N205","2083","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"2105","2219",74.00,74.00,1.00,4,"2100-2159",8.00,"2227","2329",3.00,"2225","2332",67.00,67.00,1.00,4,"2200-2259",0.00,"",0.00,80.00,73.00,62.00,1.00,480.00,2,0.00,0.00,0.00,0.00,67.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N603SW","2577","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1940","2012",32.00,32.00,1.00,2,"1900-1959",10.00,"2022","2128",3.00,"2105","2131",26.00,26.00,1.00,1,"2100-2159",0.00,"",0.00,85.00,79.00,66.00,1.00,480.00,2,9.00,0.00,0.00,0.00,17.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N604SW","2587","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1455","1458",3.00,3.00,0.00,0,"1400-1459",9.00,"1507","1612",2.00,"1620","1614",-6.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,85.00,76.00,65.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N700GS","2643","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"1345","1345",0.00,0.00,0.00,0,"1300-1359",7.00,"1352","1454",2.00,"1510","1456",-14.00,0.00,0.00,-1,"1500-1559",0.00,"",0.00,85.00,71.00,62.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N355","2755","SMF","Sacramento, CA","CA","06","California",91,"SAN","San Diego, CA","CA","06","California",91,"0720","0715",-5.00,0.00,0.00,-1,"0700-0759",14.00,"0729","0834",2.00,"0845","0836",-9.00,0.00,0.00,-1,"0800-0859",0.00,"",0.00,85.00,81.00,65.00,1.00,480.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N771","961","SMF","Sacramento, CA","CA","06","California",91,"SEA","Seattle, WA","WA","53","Washington",93,"2100","2119",19.00,19.00,1.00,1,"2100-2159",8.00,"2127","2301",9.00,"2250","2310",20.00,20.00,1.00,1,"2200-2259",0.00,"",0.00,110.00,111.00,94.00,1.00,605.00,3,19.00,0.00,1.00,0.00,0.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N469","1330","SMF","Sacramento, CA","CA","06","California",91,"SEA","Seattle, WA","WA","53","Washington",93,"1510","1530",20.00,20.00,1.00,1,"1500-1559",8.00,"1538","1709",5.00,"1700","1714",14.00,14.00,0.00,0,"1700-1759",0.00,"",0.00,110.00,104.00,91.00,1.00,605.00,3,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N327","1502","SMF","Sacramento, CA","CA","06","California",91,"SEA","Seattle, WA","WA","53","Washington",93,"1035","1045",10.00,10.00,0.00,0,"1000-1059",6.00,"1051","1235",5.00,"1225","1240",15.00,15.00,1.00,1,"1200-1259",0.00,"",0.00,110.00,115.00,104.00,1.00,605.00,3,6.00,0.00,5.00,0.00,4.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N304SW","2403","SMF","Sacramento, CA","CA","06","California",91,"SEA","Seattle, WA","WA","53","Washington",93,"0800","0802",2.00,2.00,0.00,0,"0800-0859",8.00,"0810","0948",5.00,"0955","0953",-2.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,115.00,111.00,98.00,1.00,605.00,3,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N204","976","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"1405","1415",10.00,10.00,0.00,0,"1400-1459",6.00,"1421","1525",4.00,"1525","1529",4.00,4.00,0.00,0,"1500-1559",0.00,"",0.00,80.00,74.00,64.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N707SA","1146","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"1630","1630",0.00,0.00,0.00,0,"1600-1659",10.00,"1640","1740",6.00,"1750","1746",-4.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,80.00,76.00,60.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N718SW","1240","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"1525","1527",2.00,2.00,0.00,0,"1500-1559",6.00,"1533","1633",4.00,"1645","1637",-8.00,0.00,0.00,-1,"1600-1659",0.00,"",0.00,80.00,70.00,60.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N465","1488","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"0735","0731",-4.00,0.00,0.00,-1,"0700-0759",8.00,"0739","0839",5.00,"0900","0844",-16.00,0.00,0.00,-2,"0900-0959",0.00,"",0.00,85.00,73.00,60.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N725","1596","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"1140","1140",0.00,0.00,0.00,0,"1100-1159",6.00,"1146","1247",6.00,"1300","1253",-7.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,80.00,73.00,61.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N711HK","1784","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"1935","2002",27.00,27.00,1.00,1,"1900-1959",10.00,"2012","2113",2.00,"2055","2115",20.00,20.00,1.00,1,"2000-2059",0.00,"",0.00,80.00,73.00,61.00,1.00,404.00,2,19.00,0.00,0.00,0.00,1.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N781","2806","SMF","Sacramento, CA","CA","06","California",91,"SNA","Santa Ana, CA","CA","06","California",91,"0950","0946",-4.00,0.00,0.00,-1,"0900-0959",11.00,"0957","1057",3.00,"1115","1100",-15.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,85.00,74.00,60.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N781","795","SNA","Santa Ana, CA","CA","06","California",91,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1455","1501",6.00,6.00,0.00,0,"1400-1459",10.00,"1511","1557",7.00,"1555","1604",9.00,9.00,0.00,0,"1500-1559",0.00,"",0.00,60.00,63.00,46.00,1.00,226.00,1,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N479","851","SNA","Santa Ana, CA","CA","06","California",91,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1155","1233",38.00,38.00,1.00,2,"1100-1159",7.00,"1240","1327",15.00,"1300","1342",42.00,42.00,1.00,2,"1300-1359",0.00,"",0.00,65.00,69.00,47.00,1.00,226.00,1,0.00,0.00,4.00,0.00,38.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","","2734","SNA","Santa Ana, CA","CA","06","California",91,"LAS","Las Vegas, NV","NV","32","Nevada",85,"2030","",,,,,"2000-2059",,"","",,"2135","",,,,,"2100-2159",1.00,"A",0.00,65.00,,,1.00,226.00,1,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N781","2782","SNA","Santa Ana, CA","CA","06","California",91,"LAS","Las Vegas, NV","NV","32","Nevada",85,"1815","2057",162.00,162.00,1.00,10,"1800-1859",14.00,"2111","2201",4.00,"1920","2205",165.00,165.00,1.00,11,"1900-1959",0.00,"",0.00,65.00,68.00,50.00,1.00,226.00,1,162.00,0.00,3.00,0.00,0.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N774","873","SNA","Santa Ana, CA","CA","06","California",91,"MDW","Chicago, IL","IL","17","Illinois",41,"0810","0810",0.00,0.00,0.00,0,"0800-0859",8.00,"0818","1343",4.00,"1405","1347",-18.00,0.00,0.00,-2,"1400-1459",0.00,"",0.00,235.00,217.00,205.00,1.00,1731.00,7,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N767","1184","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1035","1035",0.00,0.00,0.00,0,"1000-1059",6.00,"1041","1149",5.00,"1155","1154",-1.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,80.00,79.00,68.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N718SW","1737","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1715","1714",-1.00,0.00,0.00,-1,"1700-1759",5.00,"1719","1822",13.00,"1835","1835",0.00,0.00,0.00,0,"1800-1859",0.00,"",0.00,80.00,81.00,63.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N247","2217","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1805","1811",6.00,6.00,0.00,0,"1800-1859",5.00,"1816","1920",5.00,"1925","1925",0.00,0.00,0.00,0,"1900-1959",0.00,"",0.00,80.00,74.00,64.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N204","2347","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1920","1946",26.00,26.00,1.00,1,"1900-1959",12.00,"1958","2105",5.00,"2045","2110",25.00,25.00,1.00,1,"2000-2059",0.00,"",0.00,85.00,84.00,67.00,1.00,371.00,2,10.00,0.00,0.00,0.00,15.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N711HK","2449","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"2115","2154",39.00,39.00,1.00,2,"2100-2159",6.00,"2200","2303",5.00,"2235","2308",33.00,33.00,1.00,2,"2200-2259",0.00,"",0.00,80.00,74.00,63.00,1.00,371.00,2,16.00,0.00,0.00,0.00,17.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N204","2450","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1550","1600",10.00,10.00,0.00,0,"1500-1559",6.00,"1606","1714",4.00,"1710","1718",8.00,8.00,0.00,0,"1700-1759",0.00,"",0.00,80.00,78.00,68.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N725","2786","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"1325","1325",0.00,0.00,0.00,0,"1300-1359",9.00,"1334","1439",4.00,"1445","1443",-2.00,0.00,0.00,-1,"1400-1459",0.00,"",0.00,80.00,78.00,65.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N774","2790","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"2005","2052",47.00,47.00,1.00,3,"2000-2059",9.00,"2101","2206",8.00,"2130","2214",44.00,44.00,1.00,2,"2100-2159",0.00,"",0.00,85.00,82.00,65.00,1.00,371.00,2,16.00,0.00,0.00,0.00,28.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N448","2992","SNA","Santa Ana, CA","CA","06","California",91,"OAK","Oakland, CA","CA","06","California",91,"0905","0905",0.00,0.00,0.00,0,"0900-0959",6.00,"0911","1020",4.00,"1025","1024",-1.00,0.00,0.00,-1,"1000-1059",0.00,"",0.00,80.00,79.00,69.00,1.00,371.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N663SW","212","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1645","1737",52.00,52.00,1.00,3,"1600-1659",8.00,"1745","1940",6.00,"1855","1946",51.00,51.00,1.00,3,"1800-1859",0.00,"",0.00,70.00,69.00,55.00,1.00,338.00,2,20.00,0.00,0.00,0.00,31.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N765","324","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1100","1101",1.00,1.00,0.00,0,"1100-1159",7.00,"1108","1302",5.00,"1315","1307",-8.00,0.00,0.00,-1,"1300-1359",0.00,"",0.00,75.00,66.00,54.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N467","466","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1350","1402",12.00,12.00,0.00,0,"1300-1359",8.00,"1410","1557",13.00,"1600","1610",10.00,10.00,0.00,0,"1600-1659",0.00,"",0.00,70.00,68.00,47.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N465","1488","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"0925","0921",-4.00,0.00,0.00,-1,"0900-0959",5.00,"0926","1115",4.00,"1140","1119",-21.00,0.00,0.00,-2,"1100-1159",0.00,"",0.00,75.00,58.00,49.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N718SW","1504","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"2055","2108",13.00,13.00,0.00,0,"2000-2059",7.00,"2115","2308",4.00,"2305","2312",7.00,7.00,0.00,0,"2300-2359",0.00,"",0.00,70.00,64.00,53.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N493","1684","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1245","1245",0.00,0.00,0.00,0,"1200-1259",11.00,"1256","1452",5.00,"1450","1457",7.00,7.00,0.00,0,"1400-1459",0.00,"",0.00,65.00,72.00,56.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N248","1984","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1730","1743",13.00,13.00,0.00,0,"1700-1759",10.00,"1753","1951",7.00,"1945","1958",13.00,13.00,0.00,0,"1900-1959",0.00,"",0.00,75.00,75.00,58.00,1.00,338.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N473","2515","SNA","Santa Ana, CA","CA","06","California",91,"PHX","Phoenix, AZ","AZ","04","Arizona",81,"1905","1948",43.00,43.00,1.00,2,"1900-1959",8.00,"1956","2153",4.00,"2115","2157",42.00,42.00,1.00,2,"2100-2159",0.00,"",0.00,70.00,69.00,57.00,1.00,338.00,2,17.00,0.00,0.00,0.00,25.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N231","127","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"1405","1408",3.00,3.00,0.00,0,"1400-1459",7.00,"1415","1517",3.00,"1520","1520",0.00,0.00,0.00,0,"1500-1559",0.00,"",0.00,75.00,72.00,62.00,1.00,342.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N215","528","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"0835","0829",-6.00,0.00,0.00,-1,"0800-0859",6.00,"0835","0937",3.00,"0950","0940",-10.00,0.00,0.00,-1,"0900-0959",0.00,"",0.00,75.00,71.00,62.00,1.00,342.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N262","1137","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"1935","1953",18.00,18.00,1.00,1,"1900-1959",9.00,"2002","2103",2.00,"2050","2105",15.00,15.00,1.00,1,"2000-2059",0.00,"",0.00,75.00,72.00,61.00,1.00,342.00,2,15.00,0.00,0.00,0.00,0.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N458","1243","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"2040","2148",68.00,68.00,1.00,4,"2000-2059",9.00,"2157","2302",3.00,"2155","2305",70.00,70.00,1.00,4,"2100-2159",0.00,"",0.00,75.00,77.00,65.00,1.00,342.00,2,15.00,0.00,2.00,0.00,53.00,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N781","2037","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"1135","1136",1.00,1.00,0.00,0,"1100-1159",5.00,"1141","1244",2.00,"1250","1246",-4.00,0.00,0.00,-1,"1200-1259",0.00,"",0.00,75.00,70.00,63.00,1.00,342.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N713SW","2124","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"0950","0950",0.00,0.00,0.00,0,"0900-0959",7.00,"0957","1059",3.00,"1105","1102",-3.00,0.00,0.00,-1,"1100-1159",0.00,"",0.00,75.00,72.00,62.00,1.00,342.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N719SW","2299","SNA","Santa Ana, CA","CA","06","California",91,"SJC","San Jose, CA","CA","06","California",91,"1640","1638",-2.00,0.00,0.00,-1,"1600-1659",6.00,"1644","1745",4.00,"1755","1749",-6.00,0.00,0.00,-1,"1700-1759",0.00,"",0.00,75.00,71.00,61.00,1.00,342.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N245","654","SNA","Santa Ana, CA","CA","06","California",91,"SMF","Sacramento, CA","CA","06","California",91,"0940","0938",-2.00,0.00,0.00,-1,"0900-0959",8.00,"0946","1101",4.00,"1105","1105",0.00,0.00,0.00,0,"1100-1159",0.00,"",0.00,85.00,87.00,75.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N707SA","728","SNA","Santa Ana, CA","CA","06","California",91,"SMF","Sacramento, CA","CA","06","California",91,"1440","1439",-1.00,0.00,0.00,-1,"1400-1459",15.00,"1454","1604",3.00,"1605","1607",2.00,2.00,0.00,0,"1600-1659",0.00,"",0.00,85.00,88.00,70.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N482","812","SNA","Santa Ana, CA","CA","06","California",91,"SMF","Sacramento, CA","CA","06","California",91,"1740","1739",-1.00,0.00,0.00,-1,"1700-1759",10.00,"1749","1859",7.00,"1905","1906",1.00,1.00,0.00,0,"1900-1959",0.00,"",0.00,85.00,87.00,70.00,1.00,404.00,2,,,,,,
2007,1,1,1,1,2007-01-01,"WN",19393,"WN","N713SW","1803","SNA","Santa Ana, CA","CA","06","California",91,"SMF","Sacramento, CA","CA","06","California",91,"1330","1329",-1.00,0.00,0.00,-1,"1300-1359",10.00,"1339","1455",2.00,"1455","1457",2.00,2.00,0.00,0,"1400-1459",0.00,"",0.00,85.00,88.00,76.00,1.00,404.00,2,,,,,,
